Case,Activity,Timestamp,Complete Timestamp,Resource
300.0,Risk Assessment,2025-01-05 14:08:14,2025-01-05 14:42:18,Risk Analyst 1
300.0,Approval Decision,2025-01-05 14:45:45,2025-01-05 15:11:41,Manager 1
300.0,Loan Agreement Preparation,2025-01-05 15:20:33,2025-01-05 15:51:31,Legal Advisor 1
300.0,Loan Disbursement,2025-01-05 15:57:53,2025-01-05 16:12:32,Bank Teller 1
300.0,Case Closure,2025-01-05 16:18:39,2025-01-05 16:32:29,Loan Officer 1
301.0,Application Receipt,2025-01-05 12:37:20,2025-01-05 13:01:37,Loan Officer 1
301.0,Document Verification,2025-01-05 13:11:34,2025-01-05 13:28:47,Clerk 1
301.0,Credit Check,2025-01-05 13:31:35,2025-01-05 14:09:08,Credit Analyst 1
301.0,Risk Assessment,2025-01-05 14:16:26,2025-01-05 14:55:47,Risk Analyst 1
301.0,Approval Decision,2025-01-05 14:59:04,2025-01-05 15:19:34,Manager 1
301.0,Loan Agreement Preparation,2025-01-05 15:25:21,2025-01-05 16:20:46,Legal Advisor 1
301.0,Loan Disbursement,2025-01-05 16:22:15,2025-01-05 16:38:03,Bank Teller 1
301.0,Case Closure,2025-01-05 16:43:47,2025-01-05 17:02:11,Loan Officer 1
302.0,Application Receipt,2025-01-05 12:56:44,2025-01-05 13:12:06,Loan Officer 1
302.0,Document Verification,2025-01-05 13:17:25,2025-01-05 13:33:13,Clerk 1
302.0,Credit Check,2025-01-05 13:41:26,2025-01-05 14:34:13,Credit Analyst 1
302.0,Risk Assessment,2025-01-05 14:38:45,2025-01-05 15:19:31,Risk Analyst 1
302.0,Approval Decision,2025-01-05 15:19:38,2025-01-05 15:52:17,Manager 1
302.0,Loan Agreement Preparation,2025-01-05 15:59:37,2025-01-05 16:49:41,Legal Advisor 1
302.0,Loan Disbursement,2025-01-05 16:52:38,2025-01-05 17:11:49,Bank Teller 1
302.0,Case Closure,2025-01-05 17:18:18,2025-01-05 17:31:11,Loan Officer 1
303.0,Application Receipt,2025-01-05 13:20:48,2025-01-05 13:38:16,Loan Officer 1
303.0,Document Verification,2025-01-05 13:38:31,2025-01-05 13:55:19,Clerk 1
303.0,Credit Check,2025-01-05 14:04:03,2025-01-05 14:59:50,Credit Analyst 1
303.0,Risk Assessment,2025-01-05 15:03:53,2025-01-05 15:46:16,Risk Analyst 1
303.0,Approval Decision,2025-01-05 15:50:55,2025-01-05 16:10:19,Manager 1
,Rejection Notification,2025-01-05 16:16:39,2025-01-05 16:27:23,Clerk 1
303.0,Case Closure,2025-01-05 16:36:19,2025-01-05 16:45:26,Loan Officer 1
,Application Receipt,2025-01-05 13:31:28,2025-01-05 13:51:11,Loan Officer 1
304.0,Document Verification,2025-01-05 13:59:07,2025-01-05 14:25:48,Clerk 1
304.0,Credit Check,2025-01-05 14:33:41,2025-01-05 15:45:18,Credit Analyst 1
304.0,Risk Assessment,2025-01-05 15:52:39,2025-01-05 16:42:42,Risk Analyst 1
304.0,Approval Decision,2025-01-05 16:43:15,2025-01-05 17:16:43,Manager 1
304.0,Loan Agreement Preparation,2025-01-05 17:25:36,2025-01-05 18:05:33,Legal Advisor 1
304.0,Loan Disbursement,2025-01-05 18:06:39,2025-01-05 18:22:02,Bank Teller 1
304.0,Case Closure,2025-01-05 18:25:42,2025-01-05 18:38:49,Loan Officer 1
305.0,Application Receipt,2025-01-05 13:52:38,2025-01-05 14:10:48,Loan Officer 1
305.0,Document Verification,2025-01-05 14:13:11,2025-01-05 15:04:51,Clerk 1
305.0,Credit Check,2025-01-05 15:05:59,2025-01-05 15:27:51,Credit Analyst 1
305.0,Risk Assessment,2025-01-05 15:33:39,2025-01-05 16:16:50,Risk Analyst 1
305.0,Collateral Evaluation,2025-01-05 16:26:25,2025-01-05 18:04:41,Appraiser 1
305.0,Approval Decision,2025-01-05 18:06:57,2025-01-05 18:41:33,Manager 1
305.0,Rejection Notification,2025-01-05 18:45:04,2025-01-05 18:54:35,Clerk 1
305.0,Case Closure,2025-01-05 18:57:21,2025-01-05 19:11:51,Loan Officer 1
306.0,Application Receipt,2025-01-05 14:09:32,2025-01-05 14:29:03,Loan Officer 1
306.0,Document Verification,2025-01-05 14:35:50,2025-01-05 15:14:36,Clerk 1
306.0,Credit Check,2025-01-05 15:19:56,2025-01-05 16:05:33,Credit Analyst 1
306.0,Risk Assessment,2025-01-05 16:13:33,2025-01-05 17:06:59,Risk Analyst 1
306.0,Approval Decision,2025-01-05 17:16:27,2025-01-05 17:46:36,Manager 1
306.0,Loan Agreement Preparation,2025-01-05 17:47:15,2025-01-05 18:10:04,Legal Advisor 1
306.0,Loan Disbursement,2025-01-05 18:19:00,2025-01-05 18:37:01,Bank Teller 1
306.0,Case Closure,2025-01-05 18:46:00,2025-01-05 18:56:19,Loan Officer 1
307.0,Application Receipt,2025-01-05 14:38:40,2025-01-05 14:52:09,Loan Officer 1
307.0,Document Verification,2025-01-05 15:00:54,2025-01-05 15:22:02,Clerk 1
307.0,Credit Check,2025-01-05 15:27:15,2025-01-05 16:10:17,Credit Analyst 1
307.0,Risk Assessment,2025-01-05 16:19:58,2025-01-05 16:54:00,Risk Analyst 1
307.0,Collateral Evaluation,2025-01-05 16:59:25,2025-01-05 18:41:53,Appraiser 1
307.0,Approval Decision,2025-01-05 18:46:19,2025-01-05 19:15:24,Manager 1
307.0,Loan Agreement Preparation,2025-01-05 19:21:51,2025-01-05 20:05:55,Legal Advisor 1
307.0,Loan Disbursement,2025-01-05 20:14:38,2025-01-05 20:36:22,Bank Teller 1
307.0,Case Closure,2025-01-05 20:38:42,2025-01-05 20:52:47,Loan Officer 1
308.0,Application Receipt,2025-01-05 14:55:32,2025-01-05 15:08:40,Loan Officer 1
308.0,Document Verification,2025-01-05 15:14:36,2025-01-05 15:39:34,Clerk 1
308.0,Credit Check,2025-01-05 15:44:01,2025-01-05 16:12:14,Credit Analyst 1
308.0,Risk Assessment,2025-01-05 16:15:17,2025-01-05 17:07:12,Risk Analyst 1
308.0,Approval Decision,2025-01-05 17:08:55,2025-01-05 17:41:44,Manager 1
308.0,Loan Agreement Preparation,2025-01-05 17:44:20,2025-01-05 18:02:53,Legal Advisor 1
308.0,Loan Disbursement,2025-01-05 18:10:35,2025-01-05 18:31:54,Bank Teller 1
308.0,Case Closure,2025-01-05 18:32:22,2025-01-05 18:40:22,Loan Officer 1
309.0,Application Receipt,2025-01-05 15:24:01,2025-01-05 15:42:32,Loan Officer 1
309.0,Document Verification,2025-01-05 15:52:16,2025-01-05 16:28:48,Clerk 1
309.0,Credit Check,2025-01-05 16:35:28,2025-01-05 17:09:52,Credit Analyst 1
309.0,Risk Assessment,2025-01-05 17:11:24,2025-01-05 17:51:37,Risk Analyst 1
309.0,Approval Decision,2025-01-05 17:54:47,2025-01-05 18:21:31,Manager 1
309.0,Loan Agreement Preparation,2025-01-05 18:22:47,2025-01-05 19:07:22,Legal Advisor 1
309.0,Loan Disbursement,2025-01-05 19:12:59,2025-01-05 19:36:10,Bank Teller 1
309.0,Case Closure,2025-01-05 19:36:31,2025-01-05 19:45:24,Loan Officer 1
310.0,Application Receipt,2025-01-05 15:44:49,2025-01-05 16:03:10,Loan Officer 1
310.0,Document Verification,2025-01-05 16:12:22,2025-01-05 16:34:36,Clerk 1
310.0,Credit Check,2025-01-05 16:36:03,2025-01-05 17:34:01,Credit Analyst 1
310.0,Risk Assessment,2025-01-05 17:38:36,2025-01-05 18:18:12,Risk Analyst 1
310.0,Collateral Evaluation,2025-01-05 18:25:35,2025-01-05 19:57:16,Appraiser 1
310.0,Approval Decision,2025-01-05 20:07:01,2025-01-05 20:27:26,Manager 1
310.0,Loan Agreement Preparation,2025-01-05 20:32:10,2025-01-05 21:30:49,Legal Advisor 1
,Loan Disbursement,2025-01-05 21:33:43,2025-01-05 22:06:54,Bank Teller 1
310.0,Case Closure,2025-01-05 22:12:38,2025-01-05 22:19:44,Loan Officer 1
311.0,Application Receipt,2025-01-05 16:06:07,2025-01-05 16:18:42,Loan Officer 1
311.0,Document Verification,2025-01-05 16:27:42,2025-01-05 16:45:39,Clerk 1
311.0,Credit Check,2025-01-05 16:47:03,2025-01-05 17:27:17,Credit Analyst 1
311.0,Risk Assessment,2025-01-05 17:31:17,2025-01-05 18:08:35,Risk Analyst 1
311.0,Approval Decision,2025-01-05 18:17:00,2025-01-05 18:39:30,Manager 1
311.0,Loan Agreement Preparation,2025-01-05 18:40:03,2025-01-05 19:26:31,Legal Advisor 1
311.0,Loan Disbursement,2025-01-05 19:32:56,2025-01-05 19:49:52,Bank Teller 1
311.0,Case Closure,2025-01-05 19:59:14,2025-01-05 20:08:10,Loan Officer 1
312.0,Application Receipt,2025-01-05 16:16:34,2025-01-05 16:30:45,Loan Officer 1
,Document Verification,2025-01-05 16:35:52,2025-01-05 17:02:52,Clerk 1
312.0,Credit Check,2025-01-05 17:04:48,2025-01-05 17:48:03,Credit Analyst 1
312.0,Risk Assessment,2025-01-05 17:57:29,2025-01-05 18:49:54,Risk Analyst 1
312.0,Approval Decision,2025-01-05 18:58:59,2025-01-05 19:21:48,Manager 1
312.0,Loan Agreement Preparation,2025-01-05 19:30:20,2025-01-05 20:19:40,Legal Advisor 1
312.0,Loan Disbursement,2025-01-05 20:23:22,2025-01-05 20:40:31,Bank Teller 1
312.0,Case Closure,2025-01-05 20:44:02,2025-01-05 20:55:47,Loan Officer 1
313.0,Application Receipt,2025-01-05 16:44:03,2025-01-05 16:49:03,Loan Officer 1
,Document Verification,2025-01-05 16:57:05,2025-01-05 17:35:42,Clerk 1
313.0,Credit Check,2025-01-05 17:38:35,2025-01-05 18:39:29,Credit Analyst 1
313.0,Risk Assessment,2025-01-05 18:43:44,2025-01-05 18:58:48,Risk Analyst 1
313.0,Collateral Evaluation,2025-01-05 19:07:46,2025-01-05 20:54:47,Appraiser 1
313.0,Approval Decision,2025-01-05 20:55:39,2025-01-05 21:26:47,Manager 1
313.0,Rejection Notification,2025-01-05 21:28:51,2025-01-05 21:33:51,Clerk 1
313.0,Case Closure,2025-01-05 21:43:43,2025-01-05 21:54:41,Loan Officer 1
314.0,Application Receipt,2025-01-05 17:13:15,2025-01-05 17:20:47,Loan Officer 1
314.0,Document Verification,2025-01-05 17:24:56,2025-01-05 18:04:29,Clerk 1
314.0,Credit Check,2025-01-05 18:10:02,2025-01-05 18:55:04,Credit Analyst 1
314.0,Risk Assessment,2025-01-05 18:56:26,2025-01-05 19:20:10,Risk Analyst 1
314.0,Approval Decision,2025-01-05 19:22:02,2025-01-05 19:41:25,Manager 1
314.0,Loan Agreement Preparation,2025-01-05 19:41:51,2025-01-05 20:35:26,Legal Advisor 1
314.0,Loan Disbursement,2025-01-05 20:43:42,2025-01-05 21:05:51,Bank Teller 1
314.0,Case Closure,2025-01-05 21:11:27,2025-01-05 21:19:15,Loan Officer 1
315.0,Application Receipt,2025-01-05 17:23:47,2025-01-05 17:46:05,Loan Officer 1
315.0,Document Verification,2025-01-05 17:50:49,2025-01-05 18:16:40,Clerk 1
315.0,Credit Check,2025-01-05 18:23:13,2025-01-05 19:22:57,Credit Analyst 1
315.0,Risk Assessment,2025-01-05 19:27:52,2025-01-05 20:01:23,Risk Analyst 1
315.0,Collateral Evaluation,2025-01-05 20:08:16,2025-01-05 21:38:36,Appraiser 1
315.0,Approval Decision,2025-01-05 21:41:22,2025-01-05 22:09:23,Manager 1
315.0,Loan Agreement Preparation,2025-01-05 22:19:20,2025-01-05 23:19:27,Legal Advisor 1
315.0,Loan Disbursement,2025-01-05 23:25:15,2025-01-05 23:48:37,Bank Teller 1
315.0,Case Closure,2025-01-05 23:54:17,2025-01-06 00:07:08,Loan Officer 1
316.0,Application Receipt,2025-01-05 17:47:40,2025-01-05 17:58:32,Loan Officer 1
316.0,Document Verification,2025-01-05 18:04:17,2025-01-05 18:36:59,Clerk 1
316.0,Credit Check,2025-01-05 18:37:34,2025-01-05 19:21:39,Credit Analyst 1
316.0,Risk Assessment,2025-01-05 19:24:51,2025-01-05 20:08:44,Risk Analyst 1
316.0,Collateral Evaluation,2025-01-05 20:10:22,2025-01-05 21:32:54,Appraiser 1
316.0,Approval Decision,2025-01-05 21:35:38,2025-01-05 21:49:03,Manager 1
316.0,Loan Agreement Preparation,2025-01-05 21:52:37,2025-01-05 22:48:18,Legal Advisor 1
316.0,Loan Disbursement,2025-01-05 22:51:12,2025-01-05 22:59:40,Bank Teller 1
316.0,Case Closure,2025-01-05 23:04:48,2025-01-05 23:13:30,Loan Officer 1
317.0,Application Receipt,2025-01-05 18:01:20,2025-01-05 18:08:32,Loan Officer 1
317.0,Document Verification,2025-01-05 18:16:48,2025-01-05 18:42:24,Clerk 1
317.0,Credit Check,2025-01-05 18:49:14,2025-01-05 19:33:29,Credit Analyst 1
317.0,Risk Assessment,2025-01-05 19:40:22,2025-01-05 20:34:48,Risk Analyst 1
317.0,Collateral Evaluation,2025-01-05 20:35:46,2025-01-05 21:33:08,Appraiser 1
317.0,Approval Decision,2025-01-05 21:33:16,2025-01-05 21:52:53,Manager 1
317.0,Rejection Notification,2025-01-05 21:58:03,2025-01-05 22:05:39,Clerk 1
317.0,Case Closure,2025-01-05 22:09:03,2025-01-05 22:21:31,Loan Officer 1
318.0,Application Receipt,2025-01-05 18:13:23,2025-01-05 18:31:36,Loan Officer 1
318.0,Document Verification,2025-01-05 18:37:44,2025-01-05 19:23:32,Clerk 1
318.0,Credit Check,2025-01-05 19:31:51,2025-01-05 20:07:15,Credit Analyst 1
318.0,Risk Assessment,2025-01-05 20:12:46,2025-01-05 20:50:47,Risk Analyst 1
318.0,Collateral Evaluation,2025-01-05 20:58:21,2025-01-05 22:45:07,Appraiser 1
318.0,Approval Decision,2025-01-05 22:45:53,2025-01-05 23:15:15,Manager 1
318.0,Loan Agreement Preparation,2025-01-05 23:23:26,2025-01-06 00:18:34,Legal Advisor 1
318.0,Loan Disbursement,2025-01-06 00:21:41,2025-01-06 00:39:03,Bank Teller 1
318.0,Case Closure,2025-01-06 00:42:40,2025-01-06 00:55:15,Loan Officer 1
319.0,Application Receipt,2025-01-05 18:38:40,2025-01-05 18:46:00,Loan Officer 1
319.0,Document Verification,2025-01-05 18:46:17,2025-01-05 19:18:31,Clerk 1
319.0,Credit Check,2025-01-05 19:27:05,2025-01-05 20:09:16,Credit Analyst 1
319.0,Risk Assessment,2025-01-05 20:10:42,2025-01-05 20:51:27,Risk Analyst 1
319.0,Approval Decision,2025-01-05 20:52:45,2025-01-05 21:20:50,Manager 1
319.0,Rejection Notification,2025-01-05 21:21:37,2025-01-05 21:29:42,Clerk 1
319.0,Case Closure,2025-01-05 21:30:29,2025-01-05 21:35:35,Loan Officer 1
,Application Receipt,2025-01-05 19:03:48,2025-01-05 19:20:05,Loan Officer 1
320.0,Document Verification,2025-01-05 19:20:41,2025-01-05 19:41:26,Clerk 1
320.0,Credit Check,2025-01-05 19:42:37,2025-01-05 20:32:32,Credit Analyst 1
320.0,Risk Assessment,2025-01-05 20:39:13,2025-01-05 21:22:55,Risk Analyst 1
320.0,Collateral Evaluation,2025-01-05 21:30:27,2025-01-05 23:09:32,Appraiser 1
320.0,Approval Decision,2025-01-05 23:11:36,2025-01-05 23:23:23,Manager 1
320.0,Loan Agreement Preparation,2025-01-05 23:32:24,2025-01-06 00:21:06,Legal Advisor 1
320.0,Loan Disbursement,2025-01-06 00:22:01,2025-01-06 00:46:17,Bank Teller 1
320.0,Case Closure,2025-01-06 00:54:44,2025-01-06 01:11:34,Loan Officer 1
,Application Receipt,2025-01-05 19:17:01,2025-01-05 19:28:32,Loan Officer 1
321.0,Document Verification,2025-01-05 19:30:57,2025-01-05 19:57:39,Clerk 1
321.0,Credit Check,2025-01-05 20:03:26,2025-01-05 20:51:05,Credit Analyst 1
321.0,Risk Assessment,2025-01-05 20:51:14,2025-01-05 21:32:34,Risk Analyst 1
321.0,Approval Decision,2025-01-05 21:35:23,2025-01-05 22:04:13,Manager 1
321.0,Rejection Notification,2025-01-05 22:13:14,2025-01-05 22:18:14,Clerk 1
321.0,Case Closure,2025-01-05 22:19:13,2025-01-05 22:27:21,Loan Officer 1
322.0,Application Receipt,2025-01-05 19:37:06,2025-01-05 19:48:27,Loan Officer 1
322.0,Document Verification,2025-01-05 19:58:02,2025-01-05 20:23:27,Clerk 1
322.0,Credit Check,2025-01-05 20:25:16,2025-01-05 21:08:05,Credit Analyst 1
322.0,Risk Assessment,2025-01-05 21:10:13,2025-01-05 21:57:57,Risk Analyst 1
322.0,Approval Decision,2025-01-05 22:00:14,2025-01-05 22:38:23,Manager 1
322.0,Loan Agreement Preparation,2025-01-05 22:39:37,2025-01-05 23:43:26,Legal Advisor 1
322.0,Loan Disbursement,2025-01-05 23:44:32,2025-01-06 00:10:06,Bank Teller 1
322.0,Case Closure,2025-01-06 00:17:09,2025-01-06 00:30:59,Loan Officer 1
323.0,Application Receipt,2025-01-05 19:47:55,2025-01-05 20:01:47,Loan Officer 1
323.0,Document Verification,2025-01-05 20:04:54,2025-01-05 20:45:30,Clerk 1
,Credit Check,2025-01-05 20:55:15,2025-01-05 21:30:57,Credit Analyst 1
323.0,Risk Assessment,2025-01-05 21:33:51,2025-01-05 22:18:14,Risk Analyst 1
323.0,Approval Decision,2025-01-05 22:26:47,2025-01-05 22:52:38,Manager 1
323.0,Loan Agreement Preparation,2025-01-05 23:01:03,2025-01-05 23:49:34,Legal Advisor 1
323.0,Loan Disbursement,2025-01-05 23:54:20,2025-01-06 00:12:58,Bank Teller 1
323.0,Case Closure,2025-01-06 00:22:58,2025-01-06 00:31:16,Loan Officer 1
324.0,Application Receipt,2025-01-05 20:00:01,2025-01-05 20:16:56,Loan Officer 1
324.0,Document Verification,2025-01-05 20:20:56,2025-01-05 20:53:12,Clerk 1
324.0,Credit Check,2025-01-05 20:59:07,2025-01-05 22:11:03,Credit Analyst 1
324.0,Risk Assessment,2025-01-05 22:20:50,2025-01-05 23:14:25,Risk Analyst 1
324.0,Approval Decision,2025-01-05 23:15:04,2025-01-05 23:45:27,Manager 1
,Loan Agreement Preparation,2025-01-05 23:51:24,2025-01-06 00:34:59,Legal Advisor 1
324.0,Loan Disbursement,2025-01-06 00:44:54,2025-01-06 01:11:44,Bank Teller 1
324.0,Case Closure,2025-01-06 01:18:59,2025-01-06 01:32:59,Loan Officer 1
325.0,Application Receipt,2025-01-05 20:24:17,2025-01-05 20:40:42,Loan Officer 1
325.0,Document Verification,2025-01-05 20:44:42,2025-01-05 21:03:33,Clerk 1
325.0,Credit Check,2025-01-05 21:08:19,2025-01-05 21:48:35,Credit Analyst 1
325.0,Risk Assessment,2025-01-05 21:53:25,2025-01-05 22:27:17,Risk Analyst 1
325.0,Approval Decision,2025-01-05 22:30:04,2025-01-05 22:55:23,Manager 1
,Loan Agreement Preparation,2025-01-05 22:57:54,2025-01-05 23:38:09,Legal Advisor 1
325.0,Loan Disbursement,2025-01-05 23:43:07,2025-01-06 00:01:15,Bank Teller 1
325.0,Case Closure,2025-01-06 00:02:15,2025-01-06 00:11:05,Loan Officer 1
326.0,Application Receipt,2025-01-05 20:35:39,2025-01-05 20:46:11,Loan Officer 1
326.0,Document Verification,2025-01-05 20:47:43,2025-01-05 21:25:50,Clerk 1
326.0,Credit Check,2025-01-05 21:32:03,2025-01-05 22:25:59,Credit Analyst 1
326.0,Risk Assessment,2025-01-05 22:33:30,2025-01-05 23:15:46,Risk Analyst 1
326.0,Approval Decision,2025-01-05 23:23:27,2025-01-05 23:49:31,Manager 1
326.0,Rejection Notification,2025-01-05 23:56:08,2025-01-06 00:04:12,Clerk 1
326.0,Case Closure,2025-01-06 00:09:06,2025-01-06 00:18:54,Loan Officer 1
327.0,Application Receipt,2025-01-05 20:56:35,2025-01-05 21:15:15,Loan Officer 1
327.0,Document Verification,2025-01-05 21:19:33,2025-01-05 21:56:19,Clerk 1
327.0,Credit Check,2025-01-05 21:59:28,2025-01-05 22:43:27,Credit Analyst 1
327.0,Risk Assessment,2025-01-05 22:47:13,2025-01-05 23:24:43,Risk Analyst 1
327.0,Approval Decision,2025-01-05 23:30:17,2025-01-05 23:55:40,Manager 1
327.0,Loan Agreement Preparation,2025-01-06 00:04:16,2025-01-06 00:44:09,Legal Advisor 1
327.0,Loan Disbursement,2025-01-06 00:49:04,2025-01-06 01:16:28,Bank Teller 1
327.0,Case Closure,2025-01-06 01:17:48,2025-01-06 01:27:04,Loan Officer 1
328.0,Application Receipt,2025-01-05 21:20:05,2025-01-05 21:30:34,Loan Officer 1
328.0,Document Verification,2025-01-05 21:36:17,2025-01-05 21:50:46,Clerk 1
328.0,Credit Check,2025-01-05 21:55:50,2025-01-05 22:49:23,Credit Analyst 1
328.0,Risk Assessment,2025-01-05 22:53:18,2025-01-05 23:06:43,Risk Analyst 1
328.0,Approval Decision,2025-01-05 23:12:53,2025-01-05 23:38:25,Manager 1
328.0,Loan Agreement Preparation,2025-01-05 23:41:57,2025-01-06 00:35:39,Legal Advisor 1
328.0,Loan Disbursement,2025-01-06 00:35:56,2025-01-06 00:55:19,Bank Teller 1
328.0,Case Closure,2025-01-06 00:55:46,2025-01-06 01:07:13,Loan Officer 1
329.0,Application Receipt,2025-01-05 21:30:37,2025-01-05 21:42:27,Loan Officer 1
329.0,Document Verification,2025-01-05 21:43:26,2025-01-05 22:09:12,Clerk 1
329.0,Credit Check,2025-01-05 22:12:43,2025-01-05 23:12:02,Credit Analyst 1
329.0,Risk Assessment,2025-01-05 23:18:39,2025-01-05 23:58:52,Risk Analyst 1
329.0,Approval Decision,2025-01-06 00:04:47,2025-01-06 00:38:28,Manager 1
329.0,Loan Agreement Preparation,2025-01-06 00:47:34,2025-01-06 01:40:23,Legal Advisor 1
329.0,Loan Disbursement,2025-01-06 01:43:45,2025-01-06 02:05:28,Bank Teller 1
329.0,Case Closure,2025-01-06 02:05:40,2025-01-06 02:14:08,Loan Officer 1
330.0,Application Receipt,2025-01-05 21:51:59,2025-01-05 22:10:56,Loan Officer 1
330.0,Document Verification,2025-01-05 22:17:53,2025-01-05 22:28:02,Clerk 1
330.0,Credit Check,2025-01-05 22:31:49,2025-01-05 23:03:26,Credit Analyst 1
330.0,Risk Assessment,2025-01-05 23:07:20,2025-01-05 23:31:01,Risk Analyst 1
330.0,Approval Decision,2025-01-05 23:32:01,2025-01-05 23:52:13,Manager 1
330.0,Loan Agreement Preparation,2025-01-05 23:58:58,2025-01-06 00:37:54,Legal Advisor 1
330.0,Loan Disbursement,2025-01-06 00:45:32,2025-01-06 01:10:37,Bank Teller 1
330.0,Case Closure,2025-01-06 01:14:00,2025-01-06 01:21:52,Loan Officer 1
331.0,Application Receipt,2025-01-05 22:11:55,2025-01-05 22:24:25,Loan Officer 1
331.0,Document Verification,2025-01-05 22:32:49,2025-01-05 22:56:24,Clerk 1
331.0,Credit Check,2025-01-05 22:56:52,2025-01-05 23:44:40,Credit Analyst 1
331.0,Risk Assessment,2025-01-05 23:54:38,2025-01-06 00:28:47,Risk Analyst 1
331.0,Approval Decision,2025-01-06 00:36:13,2025-01-06 01:03:42,Manager 1
,Rejection Notification,2025-01-06 01:04:37,2025-01-06 01:15:22,Clerk 1
331.0,Case Closure,2025-01-06 01:18:44,2025-01-06 01:27:37,Loan Officer 1
332.0,Application Receipt,2025-01-05 22:37:57,2025-01-05 22:54:35,Loan Officer 1
332.0,Document Verification,2025-01-05 22:57:36,2025-01-05 23:16:28,Clerk 1
332.0,Credit Check,2025-01-05 23:24:30,2025-01-06 00:00:52,Credit Analyst 1
332.0,Risk Assessment,2025-01-06 00:02:52,2025-01-06 00:47:58,Risk Analyst 1
332.0,Approval Decision,2025-01-06 00:51:59,2025-01-06 01:12:19,Manager 1
332.0,Loan Agreement Preparation,2025-01-06 01:19:57,2025-01-06 01:57:11,Legal Advisor 1
332.0,Loan Disbursement,2025-01-06 01:59:00,2025-01-06 02:26:44,Bank Teller 1
332.0,Case Closure,2025-01-06 02:35:22,2025-01-06 02:45:55,Loan Officer 1
333.0,Application Receipt,2025-01-05 22:52:12,2025-01-05 22:58:00,Loan Officer 1
333.0,Document Verification,2025-01-05 23:03:19,2025-01-05 23:37:10,Clerk 1
333.0,Credit Check,2025-01-05 23:43:18,2025-01-06 00:34:50,Credit Analyst 1
333.0,Risk Assessment,2025-01-06 00:40:30,2025-01-06 01:09:55,Risk Analyst 1
333.0,Approval Decision,2025-01-06 01:16:11,2025-01-06 01:35:31,Manager 1
333.0,Rejection Notification,2025-01-06 01:37:00,2025-01-06 01:46:36,Clerk 1
333.0,Case Closure,2025-01-06 01:48:07,2025-01-06 01:57:06,Loan Officer 1
334.0,Application Receipt,2025-01-05 23:08:35,2025-01-05 23:20:28,Loan Officer 1
334.0,Document Verification,2025-01-05 23:22:31,2025-01-05 23:39:48,Clerk 1
,Credit Check,2025-01-05 23:46:16,2025-01-06 00:47:57,Credit Analyst 1
334.0,Risk Assessment,2025-01-06 00:50:31,2025-01-06 01:22:19,Risk Analyst 1
334.0,Approval Decision,2025-01-06 01:23:27,2025-01-06 01:44:48,Manager 1
334.0,Loan Agreement Preparation,2025-01-06 01:46:44,2025-01-06 02:32:15,Legal Advisor 1
334.0,Loan Disbursement,2025-01-06 02:36:53,2025-01-06 03:06:15,Bank Teller 1
334.0,Case Closure,2025-01-06 03:11:51,2025-01-06 03:17:52,Loan Officer 1
335.0,Application Receipt,2025-01-05 23:21:46,2025-01-05 23:39:01,Loan Officer 1
335.0,Document Verification,2025-01-05 23:47:03,2025-01-06 00:14:21,Clerk 1
335.0,Credit Check,2025-01-06 00:22:53,2025-01-06 01:06:36,Credit Analyst 1
335.0,Risk Assessment,2025-01-06 01:16:15,2025-01-06 01:54:15,Risk Analyst 1
335.0,Collateral Evaluation,2025-01-06 02:02:51,2025-01-06 03:33:12,Appraiser 1
335.0,Approval Decision,2025-01-06 03:34:02,2025-01-06 03:49:21,Manager 1
335.0,Loan Agreement Preparation,2025-01-06 03:58:22,2025-01-06 04:31:23,Legal Advisor 1
335.0,Loan Disbursement,2025-01-06 04:35:28,2025-01-06 04:50:41,Bank Teller 1
335.0,Case Closure,2025-01-06 04:51:35,2025-01-06 05:04:54,Loan Officer 1
336.0,Application Receipt,2025-01-05 23:46:15,2025-01-06 00:00:21,Loan Officer 1
336.0,Document Verification,2025-01-06 00:05:34,2025-01-06 00:17:03,Clerk 1
336.0,Credit Check,2025-01-06 00:25:21,2025-01-06 01:41:46,Credit Analyst 1
336.0,Risk Assessment,2025-01-06 01:44:17,2025-01-06 02:17:05,Risk Analyst 1
336.0,Collateral Evaluation,2025-01-06 02:25:55,2025-01-06 03:56:41,Appraiser 1
336.0,Approval Decision,2025-01-06 04:04:45,2025-01-06 04:32:48,Manager 1
336.0,Loan Agreement Preparation,2025-01-06 04:36:06,2025-01-06 05:12:31,Legal Advisor 1
336.0,Loan Disbursement,2025-01-06 05:20:00,2025-01-06 05:37:30,Bank Teller 1
336.0,Case Closure,2025-01-06 05:39:51,2025-01-06 05:48:22,Loan Officer 1
337.0,Application Receipt,2025-01-06 00:15:39,2025-01-06 00:31:41,Loan Officer 1
337.0,Document Verification,2025-01-06 00:37:35,2025-01-06 00:59:51,Clerk 1
337.0,Credit Check,2025-01-06 01:09:20,2025-01-06 02:00:02,Credit Analyst 1
337.0,Risk Assessment,2025-01-06 02:03:12,2025-01-06 02:29:45,Risk Analyst 1
337.0,Approval Decision,2025-01-06 02:39:23,2025-01-06 03:08:35,Manager 1
337.0,Loan Agreement Preparation,2025-01-06 03:17:22,2025-01-06 04:11:08,Legal Advisor 1
337.0,Loan Disbursement,2025-01-06 04:18:17,2025-01-06 04:36:27,Bank Teller 1
337.0,Case Closure,2025-01-06 04:44:40,2025-01-06 05:02:26,Loan Officer 1
